TransactionID,CustomerID,CardID,MerchantName,TransactionDate,Amount,TransactionType,Status,FraudFlag,Channel
TXN000297,C262,CRD0379,Faithful to Nature,2023-04-26,1290.29,Purchase,Approved,0,Online
TXN000298,C078,CRD0121,McDonalds,2021-08-05,25.04,Refund,Approved,0,POS
TXN000299,C213,CRD0313,Google Play,2023-11-25,88.72,Purchase,Approved,0,Online
TXN000300,C292,CRD0428,Mugg and Bean,2021-06-27,196.49,Purchase,Approved,0,POS
TXN000301,C320,CRD0472,Spotify,2024-08-04,57.77,Purchase,Approved,0,Online
TXN000302,C279,CRD0405,KFC,2020-12-28,147.93,Purchase,Approved,0,Online
TXN000303,C388,CRD0586,DStv,2020-12-25,155.59,Withdrawal,Approved,0,ATM
TXN000304,C386,CRD0584,Chicken Licken,2020-03-18,277.37,Withdrawal,Approved,1,ATM
TXN000305,C139,CRD0211,Pep,2023-08-05,158.71,Purchase,Approved,0,POS
TXN000306,C016,CRD0024,KFC,2021-01-25,37.77,Purchase,Approved,0,POS
TXN000307,C199,CRD0293,Clicks,2021-11-27,104.48,Purchase,Approved,0,POS
TXN000308,C483,CRD0731,Checkers,2024-03-18,928.75,Purchase,Approved,0,Online
TXN000309,C033,CRD0054,Totalsports,2024-04-26,574.87,Withdrawal,Approved,0,ATM
TXN000310,C188,CRD0276,Checkers,2022-08-15,878.58,Purchase,Approved,0,POS
TXN000311,C377,CRD0568,Zando,2023-06-01,607.71,Purchase,Approved,0,Online
TXN000312,C311,CRD0457,Mr Price,2021-11-19,170.54,Purchase,Approved,0,POS
TXN000313,C296,CRD0434,Zando,2023-03-30,202.75,Purchase,Declined,0,Online
TXN000314,C112,CRD0172,Woolworths,2024-04-06,945.52,Payment,Approved,0,Online
TXN000315,C426,CRD0648,Pep,2020-10-13,127.05,Withdrawal,Approved,0,ATM
TXN000316,C279,CRD0405,Superbalist,2022-05-13,2224.71,Withdrawal,Declined,0,Online
TXN000317,C223,CRD0326,Google Play,2023-01-27,72.17,Payment,Approved,0,Online
TXN000318,C242,CRD0350,Pep,2020-01-09,35.83,Refund,Approved,0,POS
TXN000319,C007,CRD0010,Takealot,2020-11-28,3362.49,Purchase,Approved,0,Online
TXN000320,C437,CRD0665,Montecasino,2021-05-20,1360.34,Purchase,Approved,0,Online
TXN000321,C406,CRD0616,McDonalds,2025-03-10,180.09,Purchase,Approved,0,POS
TXN000322,C007,CRD0010,Pep,2021-01-03,126.99,Purchase,Approved,0,Online
TXN000323,C488,CRD0736,Pep,2022-05-28,90.93,Refund,Approved,0,POS
TXN000324,C194,CRD0285,Engen,2021-12-26,1100.78,Purchase,Approved,0,Online
TXN000325,C086,CRD0131,Truworths,2022-02-24,419.15,Purchase,Approved,0,POS
TXN000326,C466,CRD0710,Takealot,2024-10-15,2568.52,Purchase,Approved,0,Online
TXN000327,C438,CRD0666,Checkers,2025-10-23,931.05,Payment,Approved,0,Online
TXN000328,C257,CRD0371,Chicken Licken,2025-01-12,130.15,Purchase,Declined,0,POS
TXN000329,C237,CRD0343,Makro,2024-10-01,655.33,Purchase,Pending,0,ATM
TXN000330,C134,CRD0202,Dis-Chem,2020-04-08,769.15,Purchase,Approved,0,Online
TXN000331,C237,CRD0343,Google Play,2023-09-28,151.55,Purchase,Approved,0,Online
TXN000332,C164,CRD0243,Loot.co.za,2021-05-25,1180.71,Withdrawal,Approved,0,Online
TXN000333,C021,CRD0035,Ocean Basket,2024-12-28,598.85,Payment,Approved,0,Online
TXN000334,C043,CRD0068,Foschini,2024-08-25,259.63,Purchase,Approved,0,POS
TXN000335,C321,CRD0476,Apple iTunes,2020-04-16,243.63,Payment,Declined,0,Online
TXN000336,C231,CRD0337,Ster-Kinekor,2022-03-04,62.03,Purchase,Approved,0,POS
TXN000337,C349,CRD0522,Truworths,2020-06-27,1114.47,Purchase,Approved,0,POS
TXN000338,C351,CRD0526,Zando,2021-08-26,736.15,Withdrawal,Approved,0,Online
TXN000339,C408,CRD0618,KFC,2020-08-25,35.28,Purchase,Approved,0,POS
TXN000340,C133,CRD0201,Cape Union Mart,2025-05-02,532.71,Purchase,Approved,0,ATM
TXN000341,C406,CRD0615,Takealot,2023-09-28,2144.56,Withdrawal,Approved,0,Online
TXN000342,C026,CRD0044,Romans Pizza,2022-05-27,249.58,Payment,Approved,0,Online
TXN000343,C266,CRD0385,Totalsports,2020-05-02,2476.52,Purchase,Approved,0,POS
TXN000344,C308,CRD0451,Edgars,2022-03-21,1171.75,Purchase,Approved,0,POS
TXN000345,C182,CRD0269,Uber Eats,2022-12-08,193.08,Purchase,Approved,0,Online
TXN000346,C015,CRD0022,Google Play,2022-05-11,152.52,Purchase,Approved,0,Online
TXN000347,C166,CRD0246,McDonalds,2024-11-11,77.47,Purchase,Approved,0,POS
TXN000348,C096,CRD0148,Google Play,2023-07-26,54.82,Purchase,Approved,0,Online
TXN000349,C428,CRD0652,Pep,2021-08-31,242.53,Purchase,Approved,0,POS
TXN000350,C195,CRD0287,Google Play,2020-11-29,291.08,Withdrawal,Approved,0,Online
TXN000351,C447,CRD0680,Nu Metro,2024-03-12,124.04,Purchase,Approved,0,POS
TXN000352,C227,CRD0330,Amazon.co.za,2024-06-30,2949.39,Purchase,Approved,0,Online
TXN000353,C398,CRD0598,Montecasino,2022-06-14,1363.35,Purchase,Approved,0,Online
TXN000354,C388,CRD0586,Dis-Chem,2023-04-23,136.72,Withdrawal,Approved,0,ATM
TXN000355,C249,CRD0361,Pep,2024-11-06,206.73,Purchase,Approved,0,Online
TXN000356,C222,CRD0325,Nandos,2020-12-03,166.01,Purchase,Approved,0,POS
TXN000357,C372,CRD0560,Gold Reef City,2020-06-05,427.98,Withdrawal,Approved,0,ATM
TXN000358,C236,CRD0342,Edgars,2023-01-26,523.8,Purchase,Approved,0,ATM
TXN000359,C486,CRD0734,Netflix,2024-07-12,202.51,Payment,Approved,0,Online
TXN000360,C394,CRD0594,Spotify,2024-06-26,64.15,Purchase,Declined,0,Online
TXN000361,C327,CRD0486,Pep,2023-10-27,220.65,Purchase,Approved,0,POS
TXN000362,C129,CRD0193,Debonairs,2020-05-03,160.25,Payment,Approved,0,Online
TXN000363,C393,CRD0592,Google Play,2023-12-23,226.06,Purchase,Approved,0,Online
TXN000364,C294,CRD0430,Debonairs,2020-04-05,91.96,Withdrawal,Approved,0,ATM
TXN000365,C020,CRD0033,Faithful to Nature,2024-05-20,670.64,Purchase,Approved,0,Online
TXN000366,C138,CRD0210,Loot.co.za,2025-01-23,755.24,Purchase,Approved,0,Online
TXN000367,C212,CRD0312,Mr Price,2025-06-26,657.79,Purchase,Approved,0,POS
TXN000368,C273,CRD0396,Steers,2025-10-27,138.99,Purchase,Approved,0,Online
TXN000369,C289,CRD0421,Spur,2024-05-12,45.5,Refund,Approved,0,Online
TXN000370,C088,CRD0134,Google Play,2023-06-25,186.76,Purchase,Approved,0,Online
TXN000371,C344,CRD0515,Amazon.co.za,2024-06-23,487.44,Purchase,Approved,0,Online
TXN000372,C171,CRD0253,Chicken Licken,2021-01-08,199.23,Payment,Approved,0,Online
TXN000373,C317,CRD0468,McDonalds,2021-12-18,139.04,Withdrawal,Approved,0,ATM
TXN000374,C121,CRD0184,Google Play,2021-01-26,147.11,Withdrawal,Approved,0,Online
TXN000375,C027,CRD0045,Pep,2020-09-30,124.45,Payment,Approved,0,Online
TXN000376,C490,CRD0740,Google Play,2024-02-25,133.98,Payment,Approved,0,Online
TXN000377,C346,CRD0517,ShowMax,2025-03-28,69.98,Purchase,Approved,0,Online
TXN000378,C270,CRD0391,McDonalds,2021-07-13,81.44,Purchase,Approved,0,Online
TXN000379,C333,CRD0497,Vida e Caffe,2025-04-12,100.7,Purchase,Approved,0,Online
TXN000380,C115,CRD0175,Google Play,2021-11-25,52.22,Purchase,Approved,0,Online
TXN000381,C455,CRD0694,Nandos,2022-06-04,102.71,Purchase,Declined,0,POS
TXN000382,C427,CRD0651,Apple iTunes,2023-06-16,368.41,Purchase,Approved,0,Online
TXN000383,C405,CRD0613,Woolworths,2022-09-25,689.86,Withdrawal,Approved,0,ATM
TXN000384,C295,CRD0432,Pick n Pay,2021-01-30,1855.16,Purchase,Approved,0,Online
TXN000385,C112,CRD0172,Uber Eats,2022-02-15,183.0,Purchase,Approved,0,Online
TXN000386,C369,CRD0555,Spur,2020-03-02,181.34,Purchase,Approved,0,POS
TXN000387,C275,CRD0399,Pep,2020-06-26,257.0,Purchase,Approved,0,POS
TXN000388,C406,CRD0614,Romans Pizza,2021-12-03,51.07,Refund,Declined,0,POS
TXN000389,C229,CRD0333,Cape Union Mart,2023-09-27,744.01,Purchase,Approved,0,ATM
TXN000390,C450,CRD0683,Mugg and Bean,2022-08-10,236.7,Purchase,Approved,0,Online
TXN000391,C010,CRD0014,Pep,2022-09-24,452.11,Purchase,Approved,0,POS
TXN000392,C266,CRD0384,Romans Pizza,2024-12-22,176.46,Purchase,Approved,0,POS
TXN000393,C194,CRD0285,KFC,2023-03-27,48.26,Withdrawal,Approved,0,ATM
TXN000394,C157,CRD0235,Google Play,2022-10-14,65.87,Purchase,Declined,0,Online
TXN000395,C469,CRD0713,Uber Eats,2020-01-28,151.56,Purchase,Approved,0,Online
TXN000396,C047,CRD0072,Loot.co.za,2021-12-12,2480.51,Purchase,Approved,0,Online
TXN000397,C138,CRD0210,Pep,2022-09-30,280.12,Purchase,Approved,0,Online
TXN000398,C211,CRD0311,Steers,2020-11-23,135.57,Purchase,Approved,0,POS
TXN000399,C267,CRD0387,Dis-Chem,2025-05-28,630.1,Purchase,Approved,0,POS
TXN000400,C055,CRD0086,Spotify,2022-11-19,36.79,Payment,Approved,0,Online
TXN000401,C214,CRD0314,Vida e Caffe,2025-04-26,125.63,Purchase,Approved,0,POS
TXN000402,C342,CRD0513,Uber Eats,2024-03-08,157.09,Purchase,Approved,0,Online
TXN000403,C216,CRD0316,Gold Reef City,2021-10-28,867.07,Purchase,Approved,1,ATM
TXN000404,C490,CRD0740,McDonalds,2024-04-27,157.22,Purchase,Approved,0,Online
TXN000405,C168,CRD0249,Vida e Caffe,2021-08-28,71.14,Payment,Approved,0,Online
TXN000406,C316,CRD0467,Loot.co.za,2021-10-25,501.53,Purchase,Approved,0,Online
TXN000407,C433,CRD0660,Amazon.co.za,2022-02-12,3200.83,Purchase,Approved,0,Online
TXN000408,C112,CRD0170,Google Play,2024-04-16,78.47,Purchase,Approved,0,Online
TXN000409,C498,CRD0752,Wimpy,2023-11-11,274.29,Payment,Approved,0,Online
TXN000410,C188,CRD0276,Spotify,2025-07-25,54.03,Payment,Pending,0,Online
TXN000411,C469,CRD0714,Wimpy,2022-02-02,118.39,Purchase,Approved,0,POS
TXN000412,C124,CRD0187,Romans Pizza,2022-01-18,229.65,Purchase,Approved,0,POS
TXN000413,C288,CRD0419,Debonairs,2020-12-17,56.01,Payment,Approved,0,Online
TXN000414,C193,CRD0284,Checkers,2020-02-25,523.65,Purchase,Approved,0,Online
TXN000415,C025,CRD0043,Mr Price,2022-12-24,87.59,Purchase,Pending,0,POS
TXN000416,C239,CRD0346,Ster-Kinekor,2022-09-08,227.46,Purchase,Approved,0,Online
TXN000417,C267,CRD0388,Nu Metro,2024-07-03,51.02,Refund,Approved,0,Online
TXN000418,C092,CRD0143,Pick n Pay,2022-10-15,1620.05,Purchase,Approved,0,Online
TXN000419,C444,CRD0675,Google Play,2023-08-27,374.0,Purchase,Declined,0,Online
TXN000420,C028,CRD0047,Sportsmans Whouse,2020-11-29,3447.62,Withdrawal,Approved,0,ATM
TXN000421,C328,CRD0488,Cape Union Mart,2022-03-10,959.94,Withdrawal,Approved,0,ATM
TXN000422,C355,CRD0533,Google Play,2025-03-28,344.56,Withdrawal,Approved,1,Online
TXN000423,C076,CRD0119,Mugg and Bean,2021-01-25,142.66,Purchase,Declined,0,POS
TXN000424,C230,CRD0335,Google Play,2021-05-19,80.15,Withdrawal,Approved,0,Online
TXN000425,C365,CRD0548,DStv,2020-09-21,660.97,Purchase,Approved,0,POS
TXN000426,C487,CRD0735,Netflix,2024-11-24,141.37,Withdrawal,Declined,0,Online
TXN000427,C152,CRD0229,Truworths,2022-02-09,255.94,Purchase,Approved,0,POS
TXN000428,C260,CRD0377,Clicks,2022-02-16,246.71,Purchase,Approved,0,ATM
TXN000429,C225,CRD0328,ShowMax,2022-06-25,100.31,Withdrawal,Approved,0,Online
TXN000430,C367,CRD0552,Google Play,2025-02-27,88.45,Purchase,Approved,0,Online
TXN000431,C097,CRD0150,Spotify,2021-05-20,61.45,Withdrawal,Approved,1,Online
TXN000432,C476,CRD0724,BP,2020-08-28,576.5,Purchase,Declined,0,POS
TXN000433,C486,CRD0734,Pep,2022-01-03,412.03,Withdrawal,Approved,0,ATM
TXN000434,C494,CRD0745,Spur,2024-05-25,109.11,Refund,Pending,0,Online
TXN000435,C247,CRD0357,Spotify,2022-03-10,52.08,Purchase,Approved,0,Online
TXN000436,C374,CRD0562,Spur,2023-05-30,182.75,Purchase,Approved,0,POS
TXN000437,C091,CRD0141,Debonairs,2022-03-12,99.35,Purchase,Approved,0,POS
TXN000438,C493,CRD0744,Google Play,2024-10-15,179.95,Purchase,Approved,0,Online
TXN000439,C113,CRD0173,Faithful to Nature,2025-10-12,1463.31,Purchase,Approved,0,Online
TXN000440,C403,CRD0608,Debonairs,2024-06-12,176.45,Purchase,Approved,0,Online
TXN000441,C116,CRD0177,TicketPro,2025-03-14,647.27,Purchase,Approved,0,Online
TXN000442,C192,CRD0282,DStv,2025-09-28,105.8,Purchase,Approved,0,POS
TXN000443,C063,CRD0097,Apple iTunes,2021-05-25,100.21,Purchase,Approved,0,Online
TXN000444,C483,CRD0731,Bash.com,2025-06-25,652.48,Withdrawal,Approved,0,Online
TXN000445,C141,CRD0213,Zando,2025-01-05,477.72,Payment,Approved,0,Online
TXN000446,C082,CRD0126,Pick n Pay,2020-05-25,1485.81,Purchase,Approved,0,POS
TXN000447,C258,CRD0373,Zando,2020-07-08,2739.19,Purchase,Approved,0,Online
TXN000448,C354,CRD0532,Bash.com,2023-07-05,1658.21,Purchase,Approved,0,Online
TXN000449,C249,CRD0361,Nu Metro,2020-05-27,173.51,Purchase,Approved,0,Online
TXN000450,C146,CRD0221,Zando,2024-09-27,547.76,Purchase,Approved,0,Online
TXN000451,C182,CRD0267,Ocean Basket,2024-10-08,406.44,Payment,Approved,0,Online
TXN000452,C095,CRD0147,Chicken Licken,2022-02-28,131.58,Purchase,Approved,0,POS
TXN000453,C436,CRD0664,Google Play,2024-11-11,103.13,Purchase,Pending,0,Online
TXN000454,C408,CRD0619,Truworths,2023-09-11,1119.16,Purchase,Approved,0,POS
TXN000455,C236,CRD0342,ShowMax,2022-06-29,79.25,Purchase,Approved,0,Online
TXN000456,C069,CRD0108,Apple iTunes,2025-06-27,211.63,Purchase,Approved,0,Online
TXN000457,C472,CRD0718,BP,2023-07-26,511.71,Purchase,Approved,0,POS
TXN000458,C245,CRD0354,Apple iTunes,2024-07-07,401.98,Purchase,Declined,0,Online
TXN000459,C086,CRD0131,Truworths,2022-12-27,1098.51,Purchase,Approved,0,Online
TXN000460,C173,CRD0256,Takealot,2025-04-03,2321.47,Purchase,Approved,0,Online
TXN000461,C193,CRD0283,Loot.co.za,2020-12-22,1813.06,Purchase,Approved,0,Online
TXN000462,C287,CRD0417,ShowMax,2020-08-27,95.83,Withdrawal,Approved,1,Online
TXN000463,C377,CRD0568,Faithful to Nature,2021-07-12,95.19,Withdrawal,Approved,0,Online
TXN000464,C351,CRD0528,Takealot,2022-02-17,2019.91,Purchase,Approved,0,Online
TXN000465,C006,CRD0008,Amazon.co.za,2020-06-22,4522.04,Purchase,Approved,0,Online
TXN000466,C113,CRD0173,Takealot,2021-06-30,1987.01,Payment,Approved,0,Online
TXN000467,C032,CRD0053,Debonairs,2022-10-20,149.59,Purchase,Declined,0,Online
TXN000468,C078,CRD0121,Steers,2023-06-02,310.46,Purchase,Approved,1,ATM
TXN000469,C351,CRD0528,Google Play,2023-12-28,112.24,Purchase,Approved,0,Online
TXN000470,C231,CRD0337,Steers,2020-02-28,94.84,Purchase,Approved,0,POS
TXN000471,C363,CRD0542,Romans Pizza,2022-10-28,85.08,Purchase,Approved,0,POS
TXN000472,C259,CRD0374,Debonairs,2024-12-27,94.63,Purchase,Approved,0,Online
TXN000473,C005,CRD0006,McDonalds,2024-06-04,64.81,Payment,Approved,0,Online
TXN000474,C234,CRD0340,Google Play,2022-12-28,32.91,Purchase,Approved,0,Online
TXN000475,C375,CRD0564,Romans Pizza,2024-06-25,107.43,Purchase,Approved,0,ATM
TXN000476,C275,CRD0399,Clicks,2020-02-25,120.46,Refund,Approved,0,POS
TXN000477,C455,CRD0695,Google Play,2020-12-04,340.84,Purchase,Approved,1,Online
TXN000478,C172,CRD0254,Nu Metro,2022-12-15,90.83,Withdrawal,Approved,0,ATM
TXN000479,C172,CRD0254,TicketPro,2025-08-19,468.59,Purchase,Approved,0,POS
TXN000480,C402,CRD0606,DStv,2022-02-26,160.23,Purchase,Approved,0,POS
TXN000481,C417,CRD0632,Totalsports,2022-08-28,806.11,Payment,Approved,0,Online
TXN000482,C330,CRD0491,Checkers,2023-12-08,146.41,Purchase,Approved,0,POS
TXN000483,C029,CRD0049,Builders Warehouse,2023-02-21,7497.76,Purchase,Approved,0,POS
TXN000484,C126,CRD0190,Truworths,2021-06-17,748.45,Purchase,Approved,0,Online
TXN000485,C257,CRD0371,Netflix,2024-04-25,143.45,Purchase,Approved,0,Online
TXN000486,C088,CRD0134,DStv,2022-02-28,120.52,Purchase,Declined,0,ATM
TXN000487,C049,CRD0077,Loot.co.za,2021-09-26,298.72,Purchase,Approved,0,Online
TXN000488,C293,CRD0429,Kulula,2023-11-23,2809.5,Purchase,Declined,0,POS
TXN000489,C487,CRD0735,Clicks,2020-03-27,305.21,Purchase,Declined,0,Online
TXN000490,C088,CRD0133,Steers,2024-06-16,13.41,Refund,Approved,0,POS
TXN000491,C351,CRD0526,Sportsmans Whouse,2024-06-29,2852.62,Purchase,Approved,0,POS
TXN000492,C004,CRD0004,Dis-Chem,2025-02-08,304.75,Purchase,Approved,0,Online
TXN000493,C181,CRD0266,Steers,2020-07-05,192.82,Purchase,Approved,0,POS
TXN000494,C430,CRD0655,Dis-Chem,2022-10-16,837.43,Payment,Approved,0,Online
TXN000495,C144,CRD0216,Chicken Licken,2020-12-06,52.86,Purchase,Approved,0,Online
TXN000496,C184,CRD0271,Uber Eats,2020-02-12,206.76,Purchase,Approved,0,Online
TXN000497,C149,CRD0225,Uber Eats,2021-03-11,504.05,Purchase,Approved,1,Online
TXN000498,C463,CRD0705,Ocean Basket,2024-12-27,259.2,Purchase,Approved,0,POS
TXN000499,C425,CRD0645,Apple iTunes,2024-02-28,83.7,Withdrawal,Approved,0,Online
TXN000500,C063,CRD0096,Romans Pizza,2022-01-08,110.97,Purchase,Approved,0,POS
TXN000501,C110,CRD0167,Google Play,2024-10-28,159.35,Withdrawal,Approved,0,Online
TXN000502,C067,CRD0103,Uber Eats,2021-03-26,347.92,Purchase,Approved,1,Online
TXN000503,C433,CRD0660,Loot.co.za,2020-02-25,1455.46,Purchase,Declined,0,Online
TXN000504,C007,CRD0010,Zando,2022-04-28,1577.54,Purchase,Approved,0,Online
TXN000505,C110,CRD0168,Steers,2021-05-25,79.74,Purchase,Approved,0,POS
TXN000506,C207,CRD0304,Foschini,2024-04-27,2871.06,Payment,Approved,1,Online
TXN000507,C154,CRD0232,Faithful to Nature,2025-07-25,1055.21,Purchase,Declined,0,Online
TXN000508,C152,CRD0230,Foschini,2020-12-13,296.9,Refund,Approved,0,Online
TXN000509,C120,CRD0183,Debonairs,2023-05-20,81.74,Purchase,Declined,0,POS
TXN000510,C069,CRD0107,Nandos,2020-11-08,148.59,Purchase,Declined,0,Online
TXN000511,C099,CRD0153,ShowMax,2025-05-13,95.34,Purchase,Approved,0,Online
TXN000512,C074,CRD0116,BP,2022-01-14,168.6,Refund,Pending,0,POS
TXN000513,C338,CRD0507,Debonairs,2022-10-04,122.44,Purchase,Approved,0,POS
TXN000514,C367,CRD0552,Chicken Licken,2024-09-23,70.39,Purchase,Approved,0,Online
TXN000515,C149,CRD0225,Amazon.co.za,2025-04-25,92.67,Purchase,Approved,0,Online
TXN000516,C072,CRD0113,Checkers,2023-04-22,2383.76,Purchase,Approved,0,Online
TXN000517,C375,CRD0565,Sportsmans Whouse,2021-07-26,1022.99,Payment,Approved,0,Online
TXN000518,C267,CRD0387,Uber Eats,2020-10-29,211.3,Purchase,Approved,0,Online
TXN000519,C404,CRD0609,Google Play,2024-09-26,91.7,Purchase,Approved,0,Online
TXN000520,C325,CRD0482,Netflix,2023-10-13,139.49,Withdrawal,Approved,0,Online
TXN000521,C434,CRD0661,Superbalist,2021-12-11,477.36,Purchase,Approved,0,Online
TXN000522,C008,CRD0012,Spur,2022-11-22,204.31,Purchase,Approved,0,POS
TXN000523,C479,CRD0727,Pep,2021-05-27,123.78,Payment,Approved,0,Online
TXN000524,C283,CRD0411,Nu Metro,2020-11-12,113.88,Purchase,Approved,0,POS
TXN000525,C219,CRD0321,TicketPro,2023-01-25,1272.04,Purchase,Approved,1,POS
TXN000526,C238,CRD0344,Pick n Pay,2023-06-26,1241.45,Purchase,Approved,0,Online
TXN000527,C021,CRD0034,Pep,2025-06-27,226.69,Purchase,Pending,0,POS
TXN000528,C217,CRD0317,Woolworths,2024-05-19,586.91,Purchase,Approved,0,ATM
TXN000529,C474,CRD0720,Takealot,2021-09-28,3367.09,Purchase,Approved,0,Online
TXN000530,C328,CRD0489,Ster-Kinekor,2021-01-17,73.06,Withdrawal,Approved,0,ATM
TXN000531,C160,CRD0238,Google Play,2025-08-16,152.39,Withdrawal,Approved,0,Online
TXN000532,C495,CRD0747,Nu Metro,2023-04-06,186.82,Purchase,Approved,0,Online
TXN000533,C302,CRD0442,Pick n Pay,2020-11-03,732.87,Purchase,Pending,0,POS
TXN000534,C340,CRD0510,Mr Price,2020-12-23,1171.91,Purchase,Approved,0,POS
TXN000535,C114,CRD0174,Loot.co.za,2022-01-03,561.21,Purchase,Approved,0,Online
TXN000536,C320,CRD0472,Truworths,2021-07-29,458.44,Purchase,Approved,0,ATM
TXN000537,C334,CRD0500,Pick n Pay,2021-06-12,932.07,Withdrawal,Declined,0,ATM
TXN000538,C350,CRD0525,Google Play,2022-12-12,30.84,Refund,Approved,0,Online
TXN000539,C459,CRD0699,Checkers,2020-02-25,39.38,Refund,Approved,0,POS
TXN000540,C107,CRD0163,Engen,2023-11-30,456.51,Withdrawal,Approved,0,ATM
TXN000541,C432,CRD0658,Chicken Licken,2024-06-13,66.77,Withdrawal,Approved,0,ATM
TXN000542,C136,CRD0205,Wimpy,2025-05-28,129.34,Purchase,Approved,0,POS
TXN000543,C105,CRD0160,Loot.co.za,2024-04-27,439.58,Purchase,Pending,0,Online
TXN000544,C301,CRD0441,Cape Union Mart,2022-10-29,3993.09,Purchase,Approved,1,POS
TXN000545,C046,CRD0071,Nandos,2022-05-26,129.9,Purchase,Approved,0,POS
TXN000546,C035,CRD0056,Mr Price,2023-12-01,576.19,Payment,Approved,0,Online
TXN000547,C331,CRD0494,Vida e Caffe,2024-05-12,51.07,Purchase,Approved,0,POS
TXN000548,C405,CRD0612,Totalsports,2023-07-28,569.4,Withdrawal,Approved,0,ATM
TXN000549,C098,CRD0152,Romans Pizza,2020-01-16,220.38,Purchase,Approved,0,ATM
TXN000550,C085,CRD0129,DStv,2021-11-11,1057.6,Purchase,Approved,1,POS
TXN000551,C143,CRD0215,Loot.co.za,2023-06-11,856.03,Refund,Approved,1,Online
TXN000552,C084,CRD0128,Superbalist,2024-10-10,560.4,Purchase,Approved,0,Online
TXN000553,C238,CRD0344,Clicks,2024-11-20,274.18,Purchase,Approved,0,Online
TXN000554,C464,CRD0706,Takealot,2021-02-10,1243.56,Purchase,Declined,0,Online
TXN000555,C069,CRD0107,Mr Price,2021-02-12,1054.46,Purchase,Approved,0,POS
TXN000556,C021,CRD0034,TicketPro,2021-04-28,253.73,Withdrawal,Approved,0,ATM
TXN000557,C084,CRD0128,McDonalds,2024-06-27,57.17,Withdrawal,Approved,0,ATM
TXN000558,C152,CRD0230,Romans Pizza,2024-08-25,255.11,Purchase,Declined,0,POS
TXN000559,C291,CRD0425,Pick n Pay,2023-07-24,840.51,Purchase,Approved,0,ATM
TXN000560,C301,CRD0441,Pep,2024-10-28,24.12,Refund,Approved,0,ATM
TXN000561,C117,CRD0178,Wimpy,2021-06-01,116.05,Purchase,Approved,0,Online
TXN000562,C278,CRD0402,Google Play,2022-04-25,69.65,Purchase,Declined,0,Online
TXN000563,C306,CRD0448,Woolworths,2020-11-18,201.67,Withdrawal,Approved,0,ATM
TXN000564,C017,CRD0026,Netflix,2022-09-08,149.83,Purchase,Approved,0,Online
TXN000565,C151,CRD0228,Steers,2022-12-02,102.07,Purchase,Approved,0,POS
TXN000566,C096,CRD0148,DStv,2021-05-27,389.68,Purchase,Approved,0,POS
TXN000567,C122,CRD0185,Mr Price,2025-07-04,603.4,Purchase,Approved,0,POS
TXN000568,C334,CRD0499,Zando,2025-01-20,1969.57,Purchase,Approved,0,Online
TXN000569,C122,CRD0185,Steers,2021-04-25,183.29,Payment,Approved,0,Online
TXN000570,C247,CRD0356,Mugg and Bean,2021-05-25,220.72,Purchase,Approved,0,POS
TXN000571,C353,CRD0531,Romans Pizza,2023-09-25,312.99,Purchase,Approved,0,Online
TXN000572,C086,CRD0130,Nandos,2023-04-20,288.78,Purchase,Approved,0,Online
TXN000573,C305,CRD0447,Romans Pizza,2023-02-25,99.09,Purchase,Approved,0,POS
TXN000574,C399,CRD0602,KFC,2024-10-01,144.68,Withdrawal,Declined,0,ATM
TXN000575,C190,CRD0279,Apple iTunes,2024-03-11,239.52,Purchase,Approved,0,Online
TXN000576,C041,CRD0066,Vida e Caffe,2023-12-13,174.22,Payment,Approved,0,Online
TXN000577,C075,CRD0118,Builders Warehouse,2024-03-02,11913.63,Purchase,Approved,0,Online
TXN000578,C082,CRD0126,Woolworths,2023-08-10,1366.66,Purchase,Approved,0,POS
TXN000579,C272,CRD0395,Steers,2020-11-02,54.24,Purchase,Approved,0,Online
TXN000580,C459,CRD0699,Spotify,2025-08-27,55.2,Purchase,Approved,0,Online
TXN000581,C295,CRD0432,Clicks,2020-03-28,372.82,Purchase,Approved,0,Online
TXN000582,C391,CRD0590,Incredible Connect,2020-06-09,3342.24,Payment,Approved,0,Online
TXN000583,C011,CRD0017,Checkers,2023-11-17,2256.52,Purchase,Approved,0,POS
TXN000584,C219,CRD0321,Mugg and Bean,2021-05-12,103.13,Purchase,Approved,0,ATM
TXN000585,C069,CRD0106,Pick n Pay,2024-11-25,72.87,Purchase,Approved,0,POS
TXN000586,C261,CRD0378,Apple iTunes,2020-06-27,38.29,Purchase,Approved,0,Online
TXN000587,C049,CRD0077,Nandos,2021-07-18,123.33,Purchase,Approved,0,POS
